neg_pos,word,value,inflections
neg,sorgen,-0.0048,"sorgte,sorgst,sorgten,sorgt,gesorgt,sorgtet,sorgtest,sorg,sorget,sorgest,sorge"
neg,sorgenschwer,-0.0048,"sorgenschwere,sorgenschwereren,sorgenschwerster,sorgenschwerstes,sorgenschwersten,sorgenschwererem,sorgenschwerere,sorgenschwerer,sorgenschwerste,sorgenschweres,sorgenschwerem,sorgenschweren,sorgenschwerstem,sorgenschwerst,sorgenschwererer,sorgenschwereres"
neg,sprengen,-0.0048,"sprengt,sprengest,sprenget,spreng,sprengten,sprengst,sprengte,sprengtet,sprengtest,sprenge,gesprengt"
neg,spröde,-0.038,"sprödees,sprödeerem,sprödeere,sprödeeres,sprödest,sprödeerer,sprödestem,sprödesten,sprödeeren,sprödester,sprödeste,sprödestes,sprödee,sprödeem,sprödeen,sprödeer"
neg,stagnieren,-0.0048,NA
neg,starr,-0.0048,"starre,starrerer,starreres,starrere,starrst,starrerem,starreren,starrsten,starrste,starrstem,starrstes,starrster,starres,starrer,starrem,starren"
neg,statisch,-0.0048,"statischere,statische,statischem,statischsten,statischste,statischstem,statischen,statischst,statischster,statischstes,statischer,statisches,statischeres,statischerer,statischerem,statischeren"
neg,stehlen,-0.4944,NA
neg,stilllegen,-0.0048,"stilllegte,stilllegst,stillleget,stilllegten,stilllegest,stillleg,stillgelegt,stilllegt,stilllege,stilllegtet,stilllegtest"
neg,stillstehen,-0.0048,NA
neg,stinken,-0.1634,NA
neg,stocken,-0.0048,"stocktest,stock,stocktet,stockest,stockte,stockst,stocket,stockten,stockt,stocke,gestockt"
neg,stornieren,-0.0048,"storniertet,storniere,stornierten,storniert,storniertest,stornierst,stornierte,stornieret,stornier,stornierest"
neg,stottern,-0.0435,"stottertest,gestottert,stotterten,stotterst,stotteren,stottertet,stotterte,stottere,stottert,stotter"
neg,stoßen,-0.3563,NA
neg,strafbar,-0.3468,"strafbarster,strafbarere,strafbarstes,strafbarste,strafbarstem,strafbarsten,strafbarst,strafbare,strafbarerem,strafbareren,strafbaren,strafbarem,strafbarerer,strafbarer,strafbareres,strafbares"
neg,streiken,-0.044,"streikten,streikst,streiket,streikte,streik,streikest,streiktet,streiktest,streikt,streike,gestreikt"
neg,streiten,-0.0302,NA
neg,streng,-0.3571,NA
neg,strittig,-0.3249,NA
neg,stumpfsinnig,-0.0048,"stumpfsinnigstem,stumpfsinnigsten,stumpfsinniges,stumpfsinniger,stumpfsinnige,stumpfsinnigerem,stumpfsinnigeren,stumpfsinnigeres,stumpfsinnigerer,stumpfsinnigem,stumpfsinnigste,stumpfsinnigster,stumpfsinnigere,stumpfsinnigen,stumpfsinnigst,stumpfsinnigstes"
neg,stupide,-0.0048,"stupidesten,stupidester,stupidest,stupidestes,stupidestem,stupideerem,stupideen,stupideeren,stupideem,stupideere,stupideer,stupideerer,stupideeres,stupidee,stupideste,stupidees"
neg,stur,-0.1837,"stursten,sturster,sturstes,sturst,sture,sturstem,stureres,sturer,sturerer,sturere,sturste,stures,sturerem,sturem,sturen,stureren"
neg,stören,-0.333,"störten,gestört,störtet,stört,störst,störte,störe,stör,störet,störest,störtest"
neg,stümperhaft,-0.0048,"stümperhafteren,stümperhafterer,stümperhaftestem,stümperhaftesten,stümperhafteres,stümperhafter,stümperhaftes,stümperhaftem,stümperhaften,stümperhaftere,stümperhafterem,stümperhafte,stümperhaftestes,stümperhaftester,stümperhafteste,stümperhaftest"
neg,stürmisch,-0.0048,"stürmischsten,stürmischer,stürmisches,stürmischstem,stürmischeres,stürmischste,stürmischstes,stürmischerer,stürmische,stürmischem,stürmischerem,stürmischeren,stürmischst,stürmischster,stürmischen,stürmischere"
neg,stürzen,-0.1975,"stürze,stürz,stürzt,stürzet,gestürzt,stürzest,stürztet,stürzte,stürztest,stürzten"
neg,suboptimal,-0.0048,NA
neg,tadel,-0.0048,NA
neg,tadeln,-0.3234,"tadelten,tadelt,tadele,tadel,tadelst,getadelt,tadelte,tadl,tadle,tadeltet,tadeltest,tadelen"
neg,tadelnswert,-0.0048,"tadelnswerter,tadelnswertes,tadelnswertsten,tadelnswertstem,tadelnswertere,tadelnswerte,tadelnswertstes,tadelnswerterer,tadelnswerteres,tadelnswertst,tadelnswertste,tadelnswertster,tadelnswerten,tadelnswertem,tadelnswerterem,tadelnswerteren"
neg,tatenlos,-0.0048,"tatenlosste,tatenlosst,tatenlose,tatenlosstes,tatenloseres,tatenlosster,tatenloserer,tatenlosstem,tatenlossten,tatenlosere,tatenloser,tatenloses,tatenlosen,tatenloserem,tatenlosem,tatenloseren"
neg,terrorisieren,-0.0048,"terrorisierst,terrorisierest,terrorisier,terrorisierte,terrorisierten,terrorisiere,terrorisiert,terrorisiertet,terrorisieret,terrorisiertest"
neg,teuer,-0.2716,"teuren,teurem,teure,teurerer,teuerstes,teureres,teuerst,teureren,teures,teurer,teurerem,teurere,teuerste,teuerster,teuersten,teuerstem"
neg,teuflisch,-0.1677,NA
neg,tot,-0.1683,"totere,toterem,toteren,totes,toter,totem,tote,toten,toteste,totestem,totesten,toterer,totestes,totest,totester,toteres"
neg,totalitär,-0.0048,NA
neg,tragisch,-0.1847,NA
neg,trauern,-0.1945,"trauertet,trauerte,trauer,trauerst,trauertest,getrauert,trauerten,traueren,trauere,trauert"
neg,traumatisch,-0.0048,"traumatischste,traumatische,traumatischeres,traumatischerer,traumatischeren,traumatischerem,traumatischster,traumatisches,traumatischer,traumatischstes,traumatischen,traumatischst,traumatischem,traumatischsten,traumatischere,traumatischstem"
neg,traumatisieren,-0.0048,NA
neg,traurig,-0.1266,NA
neg,trennen,-0.5033,"trennst,trennten,trennte,trenntest,trennt,trenne,trennet,trennest,trenn,trenntet,getrennt"
neg,trist,-0.0424,"tristeren,tristerem,tristestes,tristeres,tristerer,tristest,tristesten,tristestem,tristester,tristeste,tristere,triste,tristen,tristem,tristes,trister"
neg,trostlos,-0.0467,"trostlosster,trostlosstes,trostlosere,trostloseren,trostloser,trostlossten,trostloses,trostloserem,trostlosstem,trostloseres,trostlosst,trostloserer,trostlosem,trostlosste,trostlosen,trostlose"
neg,trottelig,-0.0048,"trotteligeren,trotteligste,trotteligerem,trotteliger,trotteligsten,trotteligstes,trotteligster,trotteliges,trotteligstem,trotteligere,trottelige,trotteligem,trotteligen,trotteligeres,trotteligerer,trotteligst"
neg,trotten,-0.0048,"trottte,trottet,getrottet,trott,trotttet,trotttest,trotte,trottest,trottten,trotteten,trottetet,trottetest,trottete"
neg,trotzen,-0.0048,"trotztest,trotz,trotzten,trotzt,trotzte,trotzest,getrotzt,trotze,trotzet,trotztet"
neg,träge,-0.3272,"trägestem,trägesten,trägee,trägeste,trägeem,trägeen,trägeerem,trägeeren,trägeer,trägeerer,trägeeres,trägees,trägestes,trägest,trägester,trägeere"
neg,trüb,-0.0048,"trübste,trübere,trübsten,trüben,trübstem,trübem,trübst,trüberer,trüberes,trübster,trübes,trübstes,trüberem,trüberen,trüber,trübe"
neg,trügerisch,-0.1874,"trügerischere,trügerische,trügerischstem,trügerischsten,trügerischen,trügerischem,trügerischer,trügerisches,trügerischstes,trügerischster,trügerischerer,trügerischste,trügerischeres,trügerischeren,trügerischst,trügerischerem"
neg,turbulent,-0.0048,"turbulenten,turbulenterer,turbulenteres,turbulenteren,turbulenterem,turbulentem,turbulentesten,turbulentere,turbulenteste,turbulentestem,turbulentester,turbulentestes,turbulentest,turbulente,turbulentes,turbulenter"
neg,tyrannisch,-0.0048,"tyrannischstes,tyrannischerem,tyrannischeren,tyrannischster,tyrannischerer,tyrannischeres,tyrannischen,tyrannischem,tyrannische,tyrannischere,tyrannisches,tyrannischer,tyrannischst,tyrannischsten,tyrannischste,tyrannischstem"
neg,täuschen,-0.6192,"täuschtet,täuschtest,täuschet,täusch,täuscht,täusche,getäuscht,täuschst,täuschten,täuschte,täuschest"
neg,tödlich,-0.3487,"tödlichere,tödlichsten,tödlichem,tödlichen,tödlichst,tödlichstem,tödlichstes,tödlichster,tödliches,tödlichste,tödlicher,tödlicheres,tödlicherer,tödlicheren,tödlicherem,tödliche"
neg,töricht,-0.471,"törichterem,törichtsten,törichteren,törichtstes,törichtster,törichter,törichtes,törichtste,törichtere,törichtst,törichterer,törichteres,törichte,törichtem,törichten,törichtstem"
neg,töten,-0.5203,"tötetet,getötet,tötte,tötet,tötete,töttest,töte,tötten,tötetest,töttet,töt,töteten,tötest"
neg,umgetauscht,-0.0048,NA
neg,umstritten,-0.0048,"umstrittenst,umstrittenerer,umstritteneres,umstrittenstes,umstrittenster,umstrittensten,umstrittene,umstrittenstem,umstrittener,umstrittenes,umstrittenen,umstrittenem,umstrittenere,umstritteneren,umstrittenste,umstrittenerem"
neg,umständlich,-0.3487,"umständliche,umständlichst,umständlichstes,umständlichster,umständlicher,umständliches,umständlichen,umständlichem,umständlichstem,umständlichsten,umständlichste,umständlicherem,umständlicheren,umständlicheres,umständlichere,umständlicherer"
neg,umtauschen,-0.0048,"umtauschtest,umtausche,umtauscht,umtauschten,umtauschet,umtauschte,umtausch,umtauschst,umgetauscht,umtauschtet,umtauschest"
neg,umweltschädlich,-0.0048,"umweltschädlichem,umweltschädlichen,umweltschädlichstem,umweltschädlichsten,umweltschädlicheres,umweltschädlicherer,umweltschädlichst,umweltschädlicher,umweltschädlicheren,umweltschädlichster,umweltschädlicherem,umweltschädliches,umweltschädlichstes,umweltschädliche,umweltschädlichere,umweltschädlichste"
neg,unachtsam,-0.4488,"unachtsamster,unachtsamstes,unachtsamer,unachtsamst,unachtsames,unachtsamsten,unachtsamem,unachtsamen,unachtsameres,unachtsamerer,unachtsamstem,unachtsame,unachtsamere,unachtsamerem,unachtsameren,unachtsamste"
neg,unangemessen,-0.4883,"unangemessenstes,unangemessener,unangemessenes,unangemessenster,unangemessene,unangemessenerer,unangemessenerem,unangemessenste,unangemesseneren,unangemessenere,unangemesseneres,unangemessenst,unangemessensten,unangemessenstem,unangemessenem,unangemessenen"
neg,unangenehm,-0.4691,"unangenehmstes,unangenehmem,unangenehmster,unangenehmen,unangenehmste,unangenehmere,unangenehmsten,unangenehmer,unangenehmes,unangenehmstem,unangenehme,unangenehmerem,unangenehmeren,unangenehmst,unangenehmerer,unangenehmeres"
neg,unanständig,-0.0441,"unanständigst,unanständigeren,unanständigerem,unanständigen,unanständigem,unanständigerer,unanständiges,unanständiger,unanständigeres,unanständigstes,unanständige,unanständigste,unanständigere,unanständigsten,unanständigstem,unanständigster"
neg,unattraktiv,-0.4656,NA
neg,unaufgefordert,-0.0048,"unaufgefordertster,unaufgefordertere,unaufgefordertem,unaufgefordertstes,unaufgeforderten,unaufgeforderteren,unaufgeforderterem,unaufgeforderterer,unaufgeforderteres,unaufgefordertst,unaufgeforderte,unaufgeforderter,unaufgefordertste,unaufgefordertes,unaufgefordertsten,unaufgefordertstem"
neg,unaufhörlich,-0.0048,"unaufhörlichst,unaufhörliche,unaufhörlichsten,unaufhörlicher,unaufhörliches,unaufhörlichstem,unaufhörlichem,unaufhörlichster,unaufhörlichen,unaufhörlichere,unaufhörlichstes,unaufhörlicheres,unaufhörlicheren,unaufhörlicherem,unaufhörlicherer,unaufhörlichste"
neg,unaufrichtig,-0.3091,"unaufrichtiges,unaufrichtiger,unaufrichtigere,unaufrichtigstem,unaufrichtigsten,unaufrichtigster,unaufrichtigstes,unaufrichtigem,unaufrichtigen,unaufrichtigst,unaufrichtigste,unaufrichtige,unaufrichtigeres,unaufrichtigerer,unaufrichtigerem,unaufrichtigeren"
neg,unbarmherzig,-0.3257,"unbarmherzigstes,unbarmherzigster,unbarmherzigsten,unbarmherzigere,unbarmherzigeren,unbarmherziger,unbarmherziges,unbarmherzigerem,unbarmherzigste,unbarmherzigen,unbarmherzigeres,unbarmherzigem,unbarmherzigerer,unbarmherzigst,unbarmherzigstem,unbarmherzige"
neg,unbedacht,-0.051,"unbedachteren,unbedachtes,unbedachte,unbedachter,unbedachterem,unbedachtest,unbedachtester,unbedachtestes,unbedachtesten,unbedachteste,unbedachtestem,unbedachtem,unbedachten,unbedachterer,unbedachtere,unbedachteres"
neg,unbedeutend,-0.6134,"unbedeutendst,unbedeutende,unbedeutendste,unbedeutenden,unbedeutenderem,unbedeutendster,unbedeutenderen,unbedeutendstes,unbedeutender,unbedeutendstem,unbedeutendsten,unbedeutendes,unbedeutenderer,unbedeutendere,unbedeutenderes,unbedeutendem"
neg,unbefriedigend,-0.3343,"unbefriedigenderen,unbefriedigendst,unbefriedigendstem,unbefriedigendsten,unbefriedigenderem,unbefriedigenden,unbefriedigenderer,unbefriedigende,unbefriedigendem,unbefriedigender,unbefriedigendes,unbefriedigendstes,unbefriedigenderes,unbefriedigendster,unbefriedigendere,unbefriedigendste"
neg,unbefriedigt,-0.319,"unbefriedigteren,unbefriedigtster,unbefriedigtstes,unbefriedigte,unbefriedigtere,unbefriedigtsten,unbefriedigterem,unbefriedigtem,unbefriedigten,unbefriedigtst,unbefriedigter,unbefriedigtes,unbefriedigtstem,unbefriedigteres,unbefriedigterer,unbefriedigtste"
neg,unbefugt,-0.0048,"unbefugtestes,unbefugtester,unbefugtere,unbefugtestem,unbefugtesten,unbefugtest,unbefugteres,unbefugte,unbefugterer,unbefugteren,unbefugtem,unbefugten,unbefugterem,unbefugtes,unbefugteste,unbefugter"
neg,unbegründet,-0.4923,"unbegründetstes,unbegründetster,unbegründeterem,unbegründetsten,unbegründetstem,unbegründetst,unbegründeterer,unbegründeteres,unbegründeteren,unbegründetes,unbegründetere,unbegründetste,unbegründete,unbegründeter,unbegründeten,unbegründetem"
neg,unbeliebt,-0.3266,"unbeliebterer,unbeliebteste,unbeliebtester,unbeliebteres,unbeliebtestes,unbeliebtes,unbeliebter,unbeliebtestem,unbeliebtesten,unbeliebten,unbeliebtem,unbeliebterem,unbeliebteren,unbeliebtest,unbeliebte,unbeliebtere"
neg,unbequem,-0.0237,"unbequemeres,unbequemerer,unbequemem,unbequemen,unbequemes,unbequemer,unbequemstes,unbequemster,unbequemsten,unbequemstem,unbequemerem,unbequemste,unbequemeren,unbequeme,unbequemst,unbequemere"
neg,unberechtigt,-0.3393,"unberechtigtere,unberechtigteren,unberechtigtes,unberechtigter,unberechtigtstem,unberechtigterem,unberechtigte,unberechtigtst,unberechtigtsten,unberechtigteres,unberechtigterer,unberechtigtste,unberechtigtster,unberechtigten,unberechtigtstes,unberechtigtem"
neg,unbestimmt,-0.3322,"unbestimmte,unbestimmtestem,unbestimmtesten,unbestimmteres,unbestimmtester,unbestimmterer,unbestimmtestes,unbestimmterem,unbestimmteren,unbestimmtere,unbestimmtes,unbestimmter,unbestimmtest,unbestimmteste,unbestimmten,unbestimmtem"
neg,unbewiesen,-0.3113,"unbewieseneres,unbewiesenst,unbewiesener,unbewiesenes,unbewiesenstem,unbewiesensten,unbewiesene,unbewiesenere,unbewiesenste,unbewiesenerem,unbewieseneren,unbewiesenster,unbewiesenem,unbewiesenstes,unbewiesenerer,unbewiesenen"
neg,unbotmäßig,-0.0048,"unbotmäßiges,unbotmäßiger,unbotmäßigerer,unbotmäßigeres,unbotmäßigen,unbotmäßigem,unbotmäßigsten,unbotmäßigstem,unbotmäßige,unbotmäßigstes,unbotmäßigste,unbotmäßigster,unbotmäßigere,unbotmäßigeren,unbotmäßigerem,unbotmäßigst"
neg,unbrauchbar,-0.4727,NA
neg,undankbar,-0.3156,"undankbareren,undankbarerem,undankbarerer,undankbareres,undankbarste,undankbarere,undankbarstes,undankbarem,undankbarster,undankbaren,undankbarst,undankbarsten,undankbare,undankbarer,undankbares,undankbarstem"
neg,undemokratisch,-0.3259,"undemokratischen,undemokratischem,undemokratische,undemokratischeres,undemokratischst,undemokratischstem,undemokratischsten,undemokratischste,undemokratischster,undemokratischerer,undemokratischere,undemokratischeren,undemokratischstes,undemokratischerem,undemokratischer,undemokratisches"
neg,undiplomatisch,-0.0048,"undiplomatischstem,undiplomatischerem,undiplomatischsten,undiplomatischstes,undiplomatischster,undiplomatische,undiplomatischst,undiplomatischere,undiplomatischste,undiplomatisches,undiplomatischeren,undiplomatischer,undiplomatischem,undiplomatischerer,undiplomatischen,undiplomatischeres"
neg,undiszipliniert,-0.0048,"undisziplinierterem,undisziplinierteren,undisziplinierten,undiszipliniertere,undiszipliniertestes,undiszipliniertem,undiszipliniertester,undisziplinierterer,undisziplinierteres,undisziplinierteste,undiszipliniertest,undiszipliniertesten,undisziplinierte,undisziplinierter,undiszipliniertes,undiszipliniertestem"
neg,undurchführbar,-0.0048,"undurchführbareren,undurchführbarerem,undurchführbarem,undurchführbaren,undurchführbarst,undurchführbarstem,undurchführbare,undurchführbareres,undurchführbarsten,undurchführbarere,undurchführbarerer,undurchführbarstes,undurchführbarster,undurchführbarer,undurchführbares,undurchführbarste"
neg,undurchsichtig,-0.3279,"undurchsichtigere,undurchsichtiger,undurchsichtige,undurchsichtigem,undurchsichtigen,undurchsichtigerem,undurchsichtigste,undurchsichtiges,undurchsichtigeren,undurchsichtigstes,undurchsichtigst,undurchsichtigster,undurchsichtigeres,undurchsichtigerer,undurchsichtigsten,undurchsichtigstem"
neg,unehrlich,-0.327,"unehrliche,unehrlichstes,unehrlichster,unehrlicherer,unehrlicheres,unehrlichsten,unehrlichstem,unehrlichere,unehrlicherem,unehrlicheren,unehrlichen,unehrlichem,unehrlichste,unehrlicher,unehrlichst,unehrliches"
neg,uneinig,-0.0048,"uneinigeren,uneinigerem,uneinigere,uneinigst,uneinigem,uneinigsten,uneinigstem,uneinigen,uneinigster,uneinigerer,uneiniges,uneinigstes,uneiniger,uneinigeres,uneinigste,uneinige"
neg,uneinsichtig,-0.0048,"uneinsichtigerer,uneinsichtiger,uneinsichtigeres,uneinsichtigste,uneinsichtiges,uneinsichtigsten,uneinsichtigster,uneinsichtigstes,uneinsichtige,uneinsichtigst,uneinsichtigstem,uneinsichtigerem,uneinsichtigen,uneinsichtigere,uneinsichtigem,uneinsichtigeren"
neg,unerbittlich,-0.3318,"unerbittlichstes,unerbittliche,unerbittlichster,unerbittlichstem,unerbittlichsten,unerbittlichst,unerbittlichste,unerbittlicherer,unerbittlicheres,unerbittlichere,unerbittlichem,unerbittlichen,unerbittlicherem,unerbittliches,unerbittlicher,unerbittlicheren"
neg,unerfreulich,-0.0453,"unerfreulichster,unerfreulichstes,unerfreulichere,unerfreulicheres,unerfreulicherer,unerfreulicher,unerfreulicherem,unerfreulicheren,unerfreuliches,unerfreulichem,unerfreulichste,unerfreulichen,unerfreuliche,unerfreulichst,unerfreulichstem,unerfreulichsten"
neg,unerhört,-0.0048,"unerhörtest,unerhörtes,unerhörter,unerhörteres,unerhörteste,unerhörterer,unerhörtere,unerhörte,unerhörteren,unerhörterem,unerhörtester,unerhörtestes,unerhörten,unerhörtestem,unerhörtesten,unerhörtem"
neg,unerklärlich,-0.0048,"unerklärlicheres,unerklärlicherer,unerklärlichem,unerklärliche,unerklärlichstem,unerklärlichsten,unerklärlichstes,unerklärlichster,unerklärliches,unerklärlicher,unerklärlichste,unerklärlichere,unerklärlicherem,unerklärlichen,unerklärlicheren,unerklärlichst"
neg,unerlaubt,-0.0048,"unerlaubtester,unerlaubtest,unerlaubtesten,unerlaubtestem,unerlaubterer,unerlaubte,unerlaubteres,unerlaubteren,unerlaubtestes,unerlaubterem,unerlaubteste,unerlaubtem,unerlaubtere,unerlaubten,unerlaubtes,unerlaubter"
neg,unerquicklich,-0.0048,"unerquicklichstes,unerquickliche,unerquicklichster,unerquicklichere,unerquicklicherem,unerquicklicheren,unerquicklichstem,unerquicklichsten,unerquicklicherer,unerquicklichste,unerquicklicheres,unerquicklichst,unerquickliches,unerquicklicher,unerquicklichem,unerquicklichen"
neg,unerträglich,-0.3454,"unerträglichstes,unerträglichere,unerträglicherer,unerträglichen,unerträglichem,unerträglichstem,unerträglichsten,unerträgliche,unerträgliches,unerträglicher,unerträglichste,unerträglichster,unerträglicheres,unerträglichst,unerträglicherem,unerträglicheren"
